Year;Month;Country;Branch_ID;Sales;Customers;Marketing_Spend
2022;Sep;Canada;KFC_CA_02;213303;5030;7073
2021;Nov;Canada;KFC_CA_02;192862;3869;26495
2022;Oct;India;KFC_IN_04;84809;1813;21354
2022;May;India;KFC_IN_04;143715;3928;18019
2019;Dec;UK;KFC_UK_02;123361;3234;13405
2022;Apr;Australia;KFC_AU_02;147634;4091;8540
2022;Apr;USA;KFC_US_03;182757;3838;25399
2023;Jun;India;KFC_IN_04;87874;1587;18046
2023;Sep;Australia;KFC_AU_01;94419;2680;8659
2022;Mar;India;KFC_IN_01;82026;1636;24766
2023;Apr;India;KFC_IN_03;186550;4651;5161
2019;Dec;USA;KFC_US_02;185786;4875;24911
2024;May;UK;KFC_UK_01;180904;5971;19687
2021;Jan;Australia;KFC_AU_01;105354;2673;22491
2023;Aug;USA;KFC_US_01;86928;2600;19328
2023;Aug;Canada;KFC_CA_02;158584;3024;25528
2023;Nov;UK;KFC_UK_01;175798;5843;18037
2018;Jun;UK;KFC_UK_01;136277;3292;11181
2020;Feb;Canada;KFC_CA_02;139204;3967;12260
2023;Sep;India;KFC_IN_01;206392;5626;9482
2018;Jul;USA;KFC_US_01;86379;2593;5996
2019;Oct;India;KFC_IN_01;60773;1584;13253
2024;Sep;Canada;KFC_CA_02;189470;5687;18860
2019;Apr;Australia;KFC_AU_01;115545;3161;17554
2018;Nov;USA;KFC_US_03;108785;3360;7985
2021;Oct;USA;KFC_US_02;143307;4428;28179
2020;Mar;USA;KFC_US_01;203521;5620;23681
2021;May;USA;KFC_US_02;238490;5919;19487
2018;Jan;Australia;KFC_AU_02;206148;4965;17478
2022;Oct;Canada;KFC_CA_01;194258;3849;24902
2019;Sep;UK;KFC_UK_02;116540;3695;16775
2020;Dec;UK;KFC_UK_01;124998;3420;5298
2021;Nov;India;KFC_IN_04;144196;2951;20254
2018;Mar;India;KFC_IN_04;220038;4984;20678
2020;Nov;USA;KFC_US_01;164030;4463;7825
2022;Oct;USA;KFC_US_03;104259;3133;16535
2021;Dec;Canada;KFC_CA_02;142483;3579;20797
2022;Sep;USA;KFC_US_01;191996;4466;13356
2019;Aug;Canada;KFC_CA_01;142691;3652;25827
2018;Aug;India;KFC_IN_04;198501;4696;29445
2020;Mar;India;KFC_IN_04;146948;4686;25112
2019;Jan;Canada;KFC_CA_02;129513;3183;11742
2022;Nov;UK;KFC_UK_02;93412;2638;16910
2021;Jun;USA;KFC_US_03;177062;3878;25820
2019;Aug;Canada;KFC_CA_01;117425;3645;26300
2024;Mar;Australia;KFC_AU_01;135875;4355;22645
2022;Jul;Canada;KFC_CA_02;210957;5038;14475
2021;Nov;UK;KFC_UK_01;135836;4346;5456
2023;Nov;UK;KFC_UK_02;210393;5079;22470
2020;Sep;UK;KFC_UK_01;89202;1725;21927
2022;Jun;USA;KFC_US_03;77154;1735;7754
2019;Jul;Canada;KFC_CA_01;244822;5890;26892
2021;Mar;Canada;KFC_CA_02;149935;3369;28651
2022;Mar;Australia;KFC_AU_02;207453;5804;10117
2018;Nov;Canada;KFC_CA_01;145915;3519;22750
2020;May;India;KFC_IN_03;102304;2777;10663
2020;Dec;Australia;KFC_AU_02;155092;4477;11828
2018;Feb;UK;KFC_UK_02;134451;2604;25083
2022;Aug;Australia;KFC_AU_01;114745;3109;15257
2020;Dec;Canada;KFC_CA_01;235713;5424;7905
2022;Mar;USA;KFC_US_01;112521;1932;27513
2021;Mar;Canada;KFC_CA_02;131057;3250;20557
2018;Sep;India;KFC_IN_02;137419;3336;27331
2018;May;Canada;KFC_CA_02;157024;4842;6922
2020;Jul;India;KFC_IN_03;107447;2064;14567
2018;May;Canada;KFC_CA_01;89719;2995;5859
2019;Aug;USA;KFC_US_03;180777;5843;11330
2022;Apr;Canada;KFC_CA_02;84385;1668;26005
2020;Jun;India;KFC_IN_04;97691;2245;10136
2019;Dec;India;KFC_IN_04;168752;5516;25336
2023;Mar;USA;KFC_US_01;130627;2969;23743
2018;May;Australia;KFC_AU_02;249276;5118;24084
2019;Jul;USA;KFC_US_02;108078;2353;13958
2022;Dec;India;KFC_IN_03;249314;5317;26000
2020;Aug;UK;KFC_UK_01;203727;5045;6972
2018;Jul;Australia;KFC_AU_01;168807;3535;20337
2022;Oct;UK;KFC_UK_02;170700;4379;8677
2021;Sep;Australia;KFC_AU_02;66539;1835;18829
2018;Nov;Canada;KFC_CA_01;270062;5817;25748
2024;Apr;Australia;KFC_AU_02;151104;4879;9613
2021;Dec;India;KFC_IN_02;109594;3161;8442
2019;Nov;India;KFC_IN_03;134397;2693;23984
2021;Apr;Australia;KFC_AU_02;100475;2467;9196
2018;Jan;UK;KFC_UK_01;114629;3335;17914
2020;Jun;UK;KFC_UK_01;200735;5115;11480
2021;Jun;Australia;KFC_AU_02;150454;3294;8812
2024;Jun;Australia;KFC_AU_02;119876;2786;16794
2023;Sep;India;KFC_IN_03;243280;5489;12742
2018;Sep;Australia;KFC_AU_02;67138;1851;17161
2023;Apr;Australia;KFC_AU_02;126285;2842;6921
2019;Mar;USA;KFC_US_01;137167;3347;20022
2023;Mar;USA;KFC_US_02;77163;2049;5448
2018;Oct;India;KFC_IN_02;73512;1723;11484
2020;Jul;UK;KFC_UK_01;97200;2018;22534
2024;Apr;UK;KFC_UK_02;166794;4036;29570
2024;Jun;Canada;KFC_CA_02;192086;3975;17186
2019;Jul;UK;KFC_UK_01;165378;3277;17913
2022;Feb;UK;KFC_UK_02;105153;3468;11517
2022;Jan;Australia;KFC_AU_02;129562;3471;28903
2023;Sep;Australia;KFC_AU_02;180882;5411;23963
2022;Feb;India;KFC_IN_04;216578;4716;9074
2020;May;India;KFC_IN_02;227972;5692;23060
2024;Jun;Canada;KFC_CA_01;152424;4721;10794
2022;Mar;Canada;KFC_CA_02;149830;3270;19030
2022;Mar;Australia;KFC_AU_02;164880;3465;26280
2018;Sep;UK;KFC_UK_02;149618;5515;6228
2024;Nov;Canada;KFC_CA_01;179851;3703;13216
2021;Feb;Canada;KFC_CA_02;283071;5803;27739
2018;Feb;Canada;KFC_CA_01;149612;4608;6764
2022;Jul;UK;KFC_UK_01;139509;3061;7886
2018;Aug;Canada;KFC_CA_02;109456;2520;23776
2018;Aug;Australia;KFC_AU_02;86616;2045;8906
2019;Jun;Australia;KFC_AU_02;163076;4199;11912
2020;Jan;UK;KFC_UK_01;186463;5843;28702
2020;Jun;USA;KFC_US_01;130689;4886;8539
2020;Apr;India;KFC_IN_03;114962;2906;13252
2024;Dec;USA;KFC_US_02;150107;4086;15269
2023;Nov;UK;KFC_UK_01;126929;3082;25223
2019;Feb;USA;KFC_US_03;174401;4623;17219
2023;Jun;Australia;KFC_AU_02;80822;1637;26801
2023;Dec;UK;KFC_UK_02;144933;4479;24000
2020;Aug;Canada;KFC_CA_02;145453;3961;14740
2019;Feb;UK;KFC_UK_02;105115;2217;7567
2020;Feb;USA;KFC_US_02;92893;2056;29157
2019;Jan;UK;KFC_UK_02;97894;2075;8669
2020;Jan;India;KFC_IN_01;163861;4721;8068
2018;Apr;India;KFC_IN_01;164717;5211;24020
2024;Aug;Australia;KFC_AU_01;192330;5746;8458
2018;Mar;India;KFC_IN_04;199039;5186;22715
2020;Jun;UK;KFC_UK_02;91969;1595;26574
2020;Apr;USA;KFC_US_01;95213;2368;17069
2020;Dec;USA;KFC_US_02;71517;2207;14135
2024;May;Canada;KFC_CA_01;117810;3782;19478
2019;May;UK;KFC_UK_01;165209;4703;10010
2023;Dec;UK;KFC_UK_02;145995;4221;15144
2019;Jun;UK;KFC_UK_01;91280;2161;26450
2021;Jul;Canada;KFC_CA_02;104840;1910;24620
2022;Jul;USA;KFC_US_01;212322;5754;10932
2020;Dec;USA;KFC_US_03;70128;1941;21603
2021;Aug;USA;KFC_US_02;193595;5166;17951
2021;Apr;Canada;KFC_CA_02;164295;5380;13655
2020;Dec;India;KFC_IN_04;179028;4622;17258
2024;Apr;USA;KFC_US_03;105619;2875;25119
2019;Jun;USA;KFC_US_01;261273;5768;13249
2022;Nov;USA;KFC_US_03;128317;3974;5123
2020;Sep;UK;KFC_UK_02;144053;2999;12097
2018;May;USA;KFC_US_03;214418;5955;23858
2019;Jun;India;KFC_IN_01;174223;5623;11156
2018;Mar;UK;KFC_UK_01;198178;5097;29977
2018;Jan;India;KFC_IN_01;162590;3441;21509
2023;May;Australia;KFC_AU_01;135369;3416;12393
2022;Apr;UK;KFC_UK_02;239995;4681;29350
2019;Nov;Australia;KFC_AU_01;213482;5284;17974
2024;Aug;USA;KFC_US_02;135010;2696;16386
2023;Sep;Australia;KFC_AU_01;171740;3445;27050
2023;Jul;UK;KFC_UK_01;169476;4820;24876
2024;Aug;India;KFC_IN_04;95322;2514;19902
2021;Mar;USA;KFC_US_03;171590;4977;17303
2023;Jul;USA;KFC_US_02;145165;2951;27125
2018;May;India;KFC_IN_01;205058;5155;9168
2020;May;USA;KFC_US_03;84368;1882;5324
2022;Jan;UK;KFC_UK_02;81301;1854;23827
2020;Feb;UK;KFC_UK_01;183273;3864;24849
2022;Jun;Canada;KFC_CA_01;108436;2842;20334
2020;Dec;UK;KFC_UK_02;220063;5479;28298
2022;Aug;India;KFC_IN_03;89605;2162;5287
2022;Dec;India;KFC_IN_01;176676;4481;28803
2019;Sep;UK;KFC_UK_02;205661;5152;15037
2022;Mar;Australia;KFC_AU_02;111385;3661;8877
2022;Aug;Canada;KFC_CA_01;167644;5372;17228
2022;Mar;India;KFC_IN_04;99219;2298;25683
2020;Apr;Australia;KFC_AU_01;183501;5424;20781
2019;Dec;Canada;KFC_CA_02;87967;1867;18888
2021;Oct;India;KFC_IN_02;150414;3853;19412
2020;Jun;Australia;KFC_AU_01;92050;2979;14596
2022;Nov;Australia;KFC_AU_01;225117;5643;5040
2019;Dec;UK;KFC_UK_02;103547;2538;27407
2020;Apr;India;KFC_IN_04;104175;2330;27285
2023;Nov;Canada;KFC_CA_01;157845;4451;28766
2022;May;Australia;KFC_AU_01;188366;5371;5752
2023;Oct;Canada;KFC_CA_02;253299;5837;19819
2019;May;India;KFC_IN_02;78820;2364;14992
2019;Mar;UK;KFC_UK_02;90794;1816;23602
2020;Jul;India;KFC_IN_03;163592;3194;29444
2023;Jun;Canada;KFC_CA_02;217925;4790;26325
2019;Jul;USA;KFC_US_01;129970;3476;18738
2018;Mar;Canada;KFC_CA_01;150684;2910;22644
2019;Dec;Canada;KFC_CA_01;176841;5359;10712
2024;Mar;Canada;KFC_CA_01;151546;3587;22414
2024;Sep;USA;KFC_US_02;161593;5481;13606
2022;Jan;USA;KFC_US_01;121017;2973;16962
2022;Dec;UK;KFC_UK_01;87069;1973;19987
2024;Nov;Australia;KFC_AU_01;89757;1850;23157
2023;Jan;USA;KFC_US_02;246158;5316;6938
2019;May;Canada;KFC_CA_01;114302;3664;8046
2020;Sep;Australia;KFC_AU_02;102747;3227;9164
2023;Feb;Canada;KFC_CA_02;130368;3314;14378
2020;Jul;USA;KFC_US_03;153515;3700;12915
2020;Mar;Canada;KFC_CA_01;76828;1545;7303
2022;Mar;Canada;KFC_CA_02;138514;3963;27550
2022;Nov;UK;KFC_UK_02;147856;4599;9886
2021;Nov;India;KFC_IN_02;189759;4410;22179
2023;Feb;India;KFC_IN_02;175518;4037;10001
2018;Nov;Australia;KFC_AU_01;127430;4100;16730
2019;Aug;India;KFC_IN_02;259116;5906;28782
2020;Jul;Australia;KFC_AU_01;94818;1612;27114
2019;Sep;Canada;KFC_CA_01;71073;1914;19395
2018;Jul;Canada;KFC_CA_02;92183;2598;11645
2024;Jun;Australia;KFC_AU_02;224914;5552;25042
2024;Oct;USA;KFC_US_03;143694;4654;22690
2018;May;UK;KFC_UK_01;187054;3924;22246
2022;May;Canada;KFC_CA_01;167491;4645;23496
2020;Apr;Australia;KFC_AU_01;163177;3406;9907
2018;Sep;USA;KFC_US_01;98970;1830;29430
2021;Aug;USA;KFC_US_03;116176;2783;13205
2023;Jan;India;KFC_IN_02;188283;3965;21753
2019;Feb;Australia;KFC_AU_01;76422;2446;10380
2018;Nov;USA;KFC_US_01;160641;3940;26681
2019;Feb;USA;KFC_US_03;226836;4760;17396
2024;Apr;Canada;KFC_CA_02;272156;5811;28094
2018;Feb;Australia;KFC_AU_02;143682;2872;23058
2023;Apr;Australia;KFC_AU_02;148027;4887;16078
2023;Aug;India;KFC_IN_02;135535;4468;23835
2020;Aug;Australia;KFC_AU_01;126822;2959;14380
2021;Aug;USA;KFC_US_02;127259;3631;14698
2024;Mar;Australia;KFC_AU_02;231547;5582;25013
2022;Dec;Canada;KFC_CA_02;150394;2893;28888
2021;Oct;Canada;KFC_CA_01;109528;2314;28538
2021;Feb;USA;KFC_US_02;234631;5699;6671
2020;Nov;Australia;KFC_AU_01;134442;3913;24878
2018;Jun;UK;KFC_UK_02;90878;2331;11624
2018;Mar;Australia;KFC_AU_02;136538;4358;14514
2023;Feb;USA;KFC_US_03;163094;3898;11072
2023;Jul;Australia;KFC_AU_02;198911;4996;9063
2020;Sep;Australia;KFC_AU_02;116032;2653;28483
2018;Jul;USA;KFC_US_02;164619;5328;26091
2024;May;Australia;KFC_AU_02;130825;3176;29193
2020;Mar;Canada;KFC_CA_01;155367;3734;24677
2021;Nov;UK;KFC_UK_02;138998;5071;12223
2020;Dec;Australia;KFC_AU_01;174686;3664;9806
2019;Oct;USA;KFC_US_02;204920;5866;5476
2024;Aug;USA;KFC_US_01;149597;3721;15641
2022;Aug;UK;KFC_UK_02;81601;1775;5276
2024;Mar;Canada;KFC_CA_01;161237;5005;21097
2019;Nov;Canada;KFC_CA_02;95232;1878;12600
2020;Jan;Australia;KFC_AU_01;118249;3883;17291
2019;Jul;India;KFC_IN_04;179376;3422;28808
2021;Jul;India;KFC_IN_01;144478;3648;13150
2018;Sep;UK;KFC_UK_02;68110;2350;7010
2019;Nov;UK;KFC_UK_02;130403;3331;17149
2020;Sep;Canada;KFC_CA_01;101696;2283;5810
2023;Apr;USA;KFC_US_02;200756;4375;17006
2020;Dec;UK;KFC_UK_02;181598;5018;26040
2018;Sep;Canada;KFC_CA_02;115726;2449;12868
2023;Mar;Australia;KFC_AU_02;104388;1996;26544
2021;Jan;UK;KFC_UK_01;137028;4188;23952
2024;Aug;India;KFC_IN_02;274906;5900;21206
2022;Jul;Australia;KFC_AU_01;155849;5301;18023
2020;Dec;India;KFC_IN_03;155656;5010;5356
2018;Jan;Australia;KFC_AU_02;228923;5303;27409
2019;Sep;UK;KFC_UK_02;100719;3272;9103
2024;Jan;USA;KFC_US_02;104826;2342;22856
2018;Apr;India;KFC_IN_01;70415;2267;6939
2019;Apr;India;KFC_IN_03;95462;2662;28912
2019;Apr;India;KFC_IN_02;82555;2729;8872
2020;Feb;Australia;KFC_AU_01;193856;5226;10946
2018;Apr;Canada;KFC_CA_02;222802;5538;23434
2023;Dec;UK;KFC_UK_02;192506;5200;26106
2019;Sep;India;KFC_IN_04;169114;5339;14283
2021;Sep;Canada;KFC_CA_01;99986;2215;18031
2019;Jan;USA;KFC_US_01;133174;2751;12130
2020;Mar;India;KFC_IN_03;146447;3638;26393
2022;Dec;USA;KFC_US_01;217408;5122;17650
2021;Jul;USA;KFC_US_01;136221;4188;23145
2024;Oct;Canada;KFC_CA_01;136026;3534;8802
2022;May;Canada;KFC_CA_01;179539;4026;18499
2023;Jan;India;KFC_IN_02;71718;1870;11878
2020;Jun;UK;KFC_UK_02;262909;5426;24165
2019;Jul;UK;KFC_UK_01;158002;3210;26392
2019;May;Canada;KFC_CA_01;153296;5296;20896
2022;Oct;Canada;KFC_CA_02;246770;5845;7125
2018;Sep;USA;KFC_US_03;179027;4229;5638
2020;Oct;Canada;KFC_CA_01;172427;3704;13155
2021;Dec;Australia;KFC_AU_01;143555;3149;20744
2024;Nov;Australia;KFC_AU_01;101543;2780;26483
2024;May;Canada;KFC_CA_02;228505;5402;7023
2024;Dec;India;KFC_IN_04;128595;3916;18947
2023;Jul;Canada;KFC_CA_01;175208;5836;5964
2019;Jan;India;KFC_IN_04;116792;2446;14060
2021;Feb;Canada;KFC_CA_02;135631;2988;16111
2021;Aug;Australia;KFC_AU_02;134214;3544;13718
2022;Feb;USA;KFC_US_03;171397;5985;15787
2018;Feb;Australia;KFC_AU_01;69619;2349;6196
2018;Sep;India;KFC_IN_03;203098;5755;18938
2023;Sep;USA;KFC_US_03;135814;3069;28399
2022;Nov;Canada;KFC_CA_02;76059;2353;7822
2023;Dec;USA;KFC_US_01;121452;4037;12453
2019;Apr;India;KFC_IN_03;116503;3370;5293
2018;Sep;Australia;KFC_AU_01;99810;2853;8514
2019;Nov;Canada;KFC_CA_01;71155;1632;17299
2024;Apr;UK;KFC_UK_02;82073;1543;24982
2019;May;Canada;KFC_CA_02;70504;2492;5712
2022;Mar;India;KFC_IN_04;88554;2582;13676
2018;Feb;India;KFC_IN_03;202457;4588;18937
2021;Mar;Canada;KFC_CA_02;134594;4549;7222
2019;Apr;India;KFC_IN_03;129126;3022;29400
2023;Feb;India;KFC_IN_01;118215;3410;19325
2021;Dec;Canada;KFC_CA_02;176416;5332;21788
2022;Nov;Canada;KFC_CA_02;138104;2949;17195
2022;Dec;Australia;KFC_AU_01;231014;5178;23894
2019;Jun;India;KFC_IN_02;231508;4543;27073
2022;Jun;Australia;KFC_AU_01;136126;4097;21410
2024;Oct;Canada;KFC_CA_02;201192;5583;11370
2019;Sep;USA;KFC_US_02;262868;5619;15632
2023;Apr;India;KFC_IN_02;185877;5775;24177
2020;Jan;India;KFC_IN_02;117631;2878;28413
2018;Dec;Australia;KFC_AU_02;178413;5802;15957
2024;Aug;UK;KFC_UK_02;90770;1865;14305
2023;Sep;UK;KFC_UK_02;184959;3602;22869
2020;Nov;USA;KFC_US_02;94788;2175;25188
2018;Aug;USA;KFC_US_03;108402;2286;5532
2019;Apr;UK;KFC_UK_01;100342;2558;15928
2023;Feb;Canada;KFC_CA_02;157509;4683;17019
2022;Feb;Canada;KFC_CA_01;211963;4273;19678
2024;Feb;USA;KFC_US_03;232815;4940;10515
2022;Mar;Australia;KFC_AU_02;261467;5459;26730
2020;Jun;Australia;KFC_AU_02;119935;3586;23113
2021;Nov;USA;KFC_US_02;69597;1594;9025
2020;Feb;USA;KFC_US_02;92617;2832;16153
2020;Jun;Canada;KFC_CA_02;226037;4497;23672
2020;Oct;Australia;KFC_AU_02;107672;2821;11758
2023;Feb;Canada;KFC_CA_01;91208;1603;23882
2021;Jun;USA;KFC_US_02;115584;3520;9984
2021;Nov;Canada;KFC_CA_01;119557;3322;23219
2021;Jul;USA;KFC_US_03;129457;3398;10527
2023;Nov;Australia;KFC_AU_01;87420;2613;9030
2024;Mar;USA;KFC_US_02;165608;5094;22976
2019;May;Australia;KFC_AU_01;110745;3055;19095
2024;Jun;Canada;KFC_CA_01;91977;1637;21586
2019;Nov;India;KFC_IN_02;146614;5329;13389
2022;Nov;Canada;KFC_CA_02;93651;2981;19126
2018;Sep;Canada;KFC_CA_01;81580;1674;9598
2023;Jun;UK;KFC_UK_02;97956;1876;24792
2019;Sep;UK;KFC_UK_01;126934;2999;24968
2024;Jun;Canada;KFC_CA_01;72544;1584;21856
2019;Jul;India;KFC_IN_03;83909;1716;10121
2023;Aug;Canada;KFC_CA_01;166813;5087;9116
2024;Apr;UK;KFC_UK_02;141163;3219;25279
2019;Feb;Australia;KFC_AU_01;162642;4511;9268
2023;Jan;USA;KFC_US_02;209181;5428;19201
2021;Sep;USA;KFC_US_03;176185;4403;13274
2022;Apr;USA;KFC_US_03;136504;2835;20269
2018;Oct;UK;KFC_UK_02;65613;1590;6783
2019;Feb;Australia;KFC_AU_01;149006;3436;11566
2022;Jan;India;KFC_IN_04;121151;3481;13240
2018;Oct;Australia;KFC_AU_01;118441;3370;24081
2023;Jun;Canada;KFC_CA_01;244093;5877;26644
2020;Jan;India;KFC_IN_04;174698;4715;19103
2020;Nov;Canada;KFC_CA_01;162281;3600;18281
2019;Jan;USA;KFC_US_01;194584;5280;25624
2020;Apr;UK;KFC_UK_01;116194;2899;8931
2023;Mar;Canada;KFC_CA_02;269090;5848;11778
2022;Sep;UK;KFC_UK_01;168583;5488;9431
2021;Oct;Australia;KFC_AU_02;67609;1588;26321
2023;Aug;USA;KFC_US_01;113995;2887;27385
2023;Oct;India;KFC_IN_04;108231;3756;14331
2020;Aug;India;KFC_IN_03;222606;5440;21326
2024;Mar;Canada;KFC_CA_02;161986;5225;20911
2019;Mar;Canada;KFC_CA_01;173575;5053;21985
2019;Feb;UK;KFC_UK_02;123155;2322;23309
2022;Oct;India;KFC_IN_01;146767;2956;19659
2018;Jun;Canada;KFC_CA_02;175978;3962;21460
2023;Nov;USA;KFC_US_01;243320;5171;20967
2021;Mar;India;KFC_IN_04;138668;4819;8555
2024;Sep;Australia;KFC_AU_02;84976;1643;24185
2018;May;India;KFC_IN_01;86638;1744;16878
2021;Jul;USA;KFC_US_02;80298;1731;24906
2018;Jan;USA;KFC_US_02;100092;2036;18652
2022;Jul;Canada;KFC_CA_02;214455;5722;19907
2020;Jun;Australia;KFC_AU_01;183752;5172;13076
2018;May;Australia;KFC_AU_01;148368;3834;6510
2023;Aug;Australia;KFC_AU_01;205987;5745;10657
2022;Apr;UK;KFC_UK_01;223526;4936;26086
2022;Feb;Australia;KFC_AU_02;231389;5341;12408
2023;Dec;India;KFC_IN_04;155439;4629;11940
2024;Apr;Canada;KFC_CA_01;161489;3959;18965
2024;Aug;UK;KFC_UK_01;106274;2458;25160
2021;Jul;Australia;KFC_AU_01;170754;3877;11797
2019;May;Australia;KFC_AU_01;221800;5289;26107
2022;Jul;USA;KFC_US_02;140008;4392;8248
2021;Mar;Canada;KFC_CA_02;151841;5640;5201
2024;Nov;Australia;KFC_AU_02;139411;4072;5035
2020;Jun;UK;KFC_UK_01;217692;4784;11980
2021;Jul;Australia;KFC_AU_02;181434;4081;14113
2018;Aug;USA;KFC_US_03;82614;2640;8694
2020;Jul;USA;KFC_US_01;169443;5426;28367
2020;Feb;UK;KFC_UK_02;257521;5074;29191
2020;Nov;USA;KFC_US_02;65884;1665;15934
2022;Jun;Canada;KFC_CA_01;120849;2517;20169
2021;Oct;Canada;KFC_CA_02;108060;1813;28288
2019;Mar;UK;KFC_UK_01;162883;5391;17326
2021;Feb;India;KFC_IN_01;102943;2637;23833
2022;Apr;India;KFC_IN_03;127643;4447;7574
2024;Apr;USA;KFC_US_03;152986;3144;27226
2024;Jan;UK;KFC_UK_01;251822;5548;13258
2024;Jun;India;KFC_IN_01;125056;2852;25236
2021;Dec;USA;KFC_US_01;181627;4071;18787
2021;Sep;Canada;KFC_CA_02;237126;5345;23326
2019;Dec;Canada;KFC_CA_02;81606;2738;13156
2023;Apr;India;KFC_IN_02;68421;1786;21985
2023;Sep;India;KFC_IN_02;226444;5141;15663
2024;Aug;Canada;KFC_CA_02;147238;5063;10537
2023;Mar;Australia;KFC_AU_01;235661;4819;28444
2020;Dec;India;KFC_IN_02;211022;5589;26585
2020;Jan;Australia;KFC_AU_01;136739;3190;28279
2018;Oct;Canada;KFC_CA_02;264185;5899;16427
2019;Feb;USA;KFC_US_01;181189;5069;8843
2018;Jan;USA;KFC_US_02;210527;4743;20807
2024;Nov;USA;KFC_US_01;106327;3098;28877
2022;Aug;Australia;KFC_AU_02;143775;4734;6489
2020;Mar;India;KFC_IN_04;190298;4570;21208
2023;Jun;UK;KFC_UK_01;65378;2028;12650
2023;Feb;UK;KFC_UK_02;139124;4437;6014
2020;Sep;India;KFC_IN_04;136297;4136;28761
2021;Jun;Canada;KFC_CA_02;59852;1578;20402
2021;Jun;USA;KFC_US_03;210480;5045;18770
2019;Jul;Canada;KFC_CA_01;129164;2929;12004
2023;Sep;UK;KFC_UK_01;104649;2393;25680
2022;Mar;USA;KFC_US_01;130813;4408;20613
2021;Nov;India;KFC_IN_04;118292;2324;16036
2024;Nov;India;KFC_IN_02;174782;5121;5789
2024;Apr;Canada;KFC_CA_01;224687;4914;23213
2019;Sep;Australia;KFC_AU_02;88059;1669;12954
2024;Sep;Australia;KFC_AU_01;101046;2351;16410
2018;Jan;Canada;KFC_CA_01;206965;4939;9405
2024;Feb;UK;KFC_UK_02;150296;3842;8142
2022;Dec;UK;KFC_UK_02;158881;4963;14954
2022;Jun;Canada;KFC_CA_01;235645;4781;20500
2021;Jun;Australia;KFC_AU_01;92937;2500;15437
2020;Aug;Australia;KFC_AU_01;233845;4927;17057
2024;Jun;Australia;KFC_AU_01;66946;1929;5218
2018;Sep;India;KFC_IN_03;150791;4403;9895
2023;Apr;USA;KFC_US_02;190956;4655;18721
2023;Jan;Australia;KFC_AU_01;81299;2065;29674
2020;May;Canada;KFC_CA_02;143770;4229;29587
2023;Dec;Australia;KFC_AU_02;128468;3399;26498
2024;Apr;India;KFC_IN_01;165931;3229;20626
2024;Feb;Australia;KFC_AU_02;108617;3063;13664
2019;Jun;Australia;KFC_AU_01;109774;2208;17038
2020;Aug;Canada;KFC_CA_01;98692;3117;17650
2020;Dec;Australia;KFC_AU_01;152418;4918;24550
2021;May;India;KFC_IN_02;233461;5575;16036
2022;Jun;UK;KFC_UK_01;198186;4904;21642
2022;Mar;UK;KFC_UK_01;152132;5055;10592
2019;Mar;Canada;KFC_CA_01;99247;2305;7047
2019;Jul;Canada;KFC_CA_02;222490;4489;29463
2019;Jun;UK;KFC_UK_02;72760;1537;18965
2024;Jul;Canada;KFC_CA_01;108116;3119;5189
2018;May;USA;KFC_US_03;169420;5313;15343
2021;Aug;Canada;KFC_CA_01;130973;4402;12119
2021;Oct;USA;KFC_US_01;130099;3230;23509
2021;Jun;Canada;KFC_CA_01;214022;4775;23022
2018;May;USA;KFC_US_02;221976;4596;19752
2018;Apr;UK;KFC_UK_01;185683;4524;22819
2024;Dec;India;KFC_IN_03;151964;4003;7856
2021;Aug;UK;KFC_UK_02;112533;2760;26973
2020;Nov;USA;KFC_US_01;263807;5584;12527
2023;Jan;UK;KFC_UK_01;82703;1703;17989
2021;Aug;USA;KFC_US_03;135723;3052;10591
2019;Jul;Australia;KFC_AU_01;151480;3203;7345
2021;Jan;UK;KFC_UK_01;129465;2780;23825
2024;Apr;India;KFC_IN_04;157022;5156;12654
2021;Aug;USA;KFC_US_02;196616;4844;22232
2019;Nov;India;KFC_IN_04;99778;2764;14094
2020;Mar;USA;KFC_US_03;105889;2361;9088
2019;Apr;Canada;KFC_CA_02;149214;3826;15304
2021;Jan;Canada;KFC_CA_02;228386;5029;27226
2023;Jan;India;KFC_IN_01;194334;4465;29129
2018;Jul;Australia;KFC_AU_01;153381;3540;25941
2018;Jul;India;KFC_IN_02;226900;5394;16534
2020;Apr;India;KFC_IN_01;164992;4183;10221
2021;Oct;India;KFC_IN_03;248311;5486;6927
2020;Feb;UK;KFC_UK_01;142255;3649;25487
2022;Aug;USA;KFC_US_02;56732;1717;13807
2023;Nov;India;KFC_IN_01;212931;4778;7477
2019;Jun;Canada;KFC_CA_02;214205;4649;28245
2023;Jun;UK;KFC_UK_01;86494;3124;8394
2024;Jun;Australia;KFC_AU_02;180784;3871;10460
2022;May;UK;KFC_UK_02;113041;2947;12843
2020;Jun;USA;KFC_US_03;109912;2444;17040
2020;Mar;Australia;KFC_AU_01;89710;2441;16480
2024;Feb;Canada;KFC_CA_01;146155;5581;6630
2021;Feb;UK;KFC_UK_01;83758;2021;6960
2019;Oct;Australia;KFC_AU_01;106911;3218;23243
2021;Feb;India;KFC_IN_02;196265;4957;7899
2018;Jul;UK;KFC_UK_02;81234;1517;20554
2019;Jun;Canada;KFC_CA_02;136138;3553;25995
2024;Aug;Australia;KFC_AU_01;152136;3369;14007
2023;Jul;India;KFC_IN_04;146020;3581;17104
2023;Oct;India;KFC_IN_03;114196;2598;7678
